x,y,z
0.59999999999999998,-5.2077048600777083,0.1020979086061278
0.59999999999999998,-5.2114159077528219,0.13104408047200999
0.59999999999999998,-5.2151269554279347,0.15999025233789219
0.59999999999999998,-5.2188380031030475,0.18893642420377438
0.59999999999999998,-5.2199999999999998,0.19800000000000001
0.59999999999999998,-5.2400408225685258,0.1984251083575142
0.59999999999999998,-5.2692173492338501,0.19904400437768774
0.59999999999999998,-5.2983938758991735,0.19966290039786128
0.59999999999999998,-5.3275704025644979,0.20028179641803481
0.59999999999999998,-5.3567469292298213,0.20090069243820835
0.59999999999999998,-5.3859234558951457,0.20151958845838189
0.59999999999999998,-5.41509998256047,0.20213848447855542
0.59999999999999998,-5.4442765092257934,0.20275738049872896
0.59999999999999998,-5.4734530358911178,0.2033762765189025
0.59999999999999998,-5.5026295625564421,0.20399517253907604
0.59999999999999998,-5.5318060892217655,0.20461406855924957
0.59999999999999998,-5.5499999999999998,0.20499999999999999
0.60678585993190737,-5.5586365490042455,0.20518506890723381
0.62481324296031515,-5.581580491040401,0.20567672480800858
0.64284062598872294,-5.6045244330765565,0.20616838070878335
0.66086800901713072,-5.6274683751127119,0.20666003660955809
0.6788953920455385,-5.6504123171488674,0.20715169251033286
0.69692277507394629,-5.6733562591850228,0.20764334841110763
0.71495015810235407,-5.6963002012211774,0.20813500431188237
0.73297754113076186,-5.7192441432573329,0.20862666021265713
0.75100492415916964,-5.7421880852934883,0.2091183161134319
0.76903230718757754,-5.7651320273296438,0.20960997201420664
0.78705969021598532,-5.7880759693657993,0.21010162791498141
0.8050870732443931,-5.8110199114019547,0.21059328381575618
0.82311445627280089,-5.8339638534381102,0.21108493971653092
0.84114183930120867,-5.8569077954742657,0.21157659561730568
0.85916922232961646,-5.8798517375104211,0.21206825151808045
0.87719660535802479,-5.9027956795465766,0.21255990741885522
0.89522398838643258,-5.925739621582732,0.21305156331962999
0.91325137141484047,-5.9486835636188875,0.21354321922040473
0.93127875444324815,-5.971627505655043,0.2140348751211795
0.94930613747165604,-5.9945714476911984,0.21452653102195426
0.96733352050006371,-6.0175153897273539,0.215018186922729
0.98536090352847161,-6.0404593317635094,0.21550984282350377
1.0033882865568793,-6.0634032737996648,0.21600149872427854
1.0214156695852872,-6.0863472158358203,0.21649315462505328
1.0394430526136951,-6.1092911578719757,0.21698481052582805
1.0574704356421027,-6.1322350999081312,0.21747646642660282
1.0754978186705106,-6.1551790419442867,0.21796812232737756
1.0935252016989183,-6.1781229839804412,0.21845977822815232
1.1115525847273262,-6.2010669260165967,0.21895143412892709
1.1295799677557339,-6.2240108680527522,0.21944309002970183
1.1476073507841418,-6.2469548100889076,0.2199347459304766
1.1499999999999999,-6.25,0.22
1.148988416090251,-6.2752895977437211,0.22
1.1478220252309594,-6.3044493692260133,0.22
1.1466556343716676,-6.3336091407083055,0.22
1.145489243512376,-6.3627689121905977,0.22
1.1443228526530844,-6.3919286836728908,0.22
1.1431564617937926,-6.421088455155183,0.22
1.141990070934501,-6.4502482266374752,0.22
1.1408236800752092,-6.4794079981197674,0.22
1.1396572892159176,-6.5085677696020596,0.22
1.1384908983566258,-6.5377275410843518,0.22
1.1373245074973342,-6.5668873125666449,0.22
1.1361581166380426,-6.5960470840489371,0.22
1.1349917257787507,-6.6252068555312293,0.22
1.1338253349194591,-6.6543666270135216,0.22
1.1326589440601673,-6.6835263984958138,0.22
1.1314925532008757,-6.712686169978106,0.22
1.1303261623415841,-6.7418459414603991,0.22
1.1291597714822923,-6.7710057129426913,0.22
1.1279933806230007,-6.8001654844249835,0.22
1.1268269897637089,-6.8293252559072757,0.22
1.1256605989044173,-6.8584850273895679,0.22
1.1244942080451257,-6.8876447988718601,0.22
1.1233278171858339,-6.9168045703541532,0.22
1.1221614263265423,-6.9459643418364454,0.22
1.1209950354672504,-6.9751241133187376,0.22
1.1198286446079588,-7.0042838848010298,0.22
1.1186622537486672,-7.033443656283322,0.22
1.1174958628893754,-7.0626034277656142,0.22
1.1163294720300838,-7.0917631992479073,0.22
1.115163081170792,-7.1209229707301995,0.22
1.1139966903115004,-7.1500827422124917,0.22
1.1128302994522086,-7.1792425136947839,0.22
1.111663908592917,-7.2084022851770762,0.22
1.1104975177336254,-7.2375620566593692,0.22
1.1093311268743336,-7.2667218281416606,0.22
1.108164736015042,-7.2958815996239537,0.22
1.1069983451557501,-7.3250413711062459,0.22
1.1058319542964585,-7.3542011425885381,0.22
1.1046655634371669,-7.3833609140708303,0.22
1.1034991725778751,-7.4125206855531225,0.22
1.1023327817185835,-7.4416804570354156,0.22
1.1011663908592917,-7.4708402285177078,0.22
1.1000000000000001,-7.5,0.22
